CID	ACT_AN
23741	Inactive
165675	Inactive
7385	Inactive
24436	Inactive
80428	Inactive
13195	Inactive
8480	Inactive
74189	Inactive
23685849	Inactive
31272	Inactive
7751	Inactive
10008	Inactive
5281764	Inactive
6912	Inactive
11011	Inactive
7508	Inactive
12228	Inactive
11731903	Inactive
12471	Inactive
7500	Inactive
62430	Inactive
5565	Inactive
23669624	Inactive
15533	Inactive
7319	Inactive
6420	Inactive
527	Inactive
10387	Inactive
6395	Inactive
25150753	Inactive
7303	Inactive
12035	Inactive
7731	Inactive
80642	Inactive
11048104	Inactive
25213	Inactive
12574	Inactive
7798	Inactive
8078	Inactive
11906	Inactive
10567	Inactive
7470	Inactive
6568	Inactive
8495	Inactive
2723822	Inactive
25914	Inactive
10438	Inactive
10168	Inactive
16069365	Inactive
7525	Inactive
967	Inactive
181978	Inactive
7909	Inactive
12418	Inactive
5953	Inactive
54675810	Inactive
517058	Inactive
7809	Inactive
300	Inactive
15458	Inactive
11509	Inactive
20039	Inactive
14357	Inactive
6502	Inactive
16907	Inactive
5827	Inactive
6650	Inactive
23689980	Inactive
8667	Inactive
7854	Inactive
460	Inactive
5375199	Inactive
701	Inactive
91555	Inactive
8881	Inactive
6419	Inactive
10226	Inactive
18273	Inactive
62553	Inactive
11927	Inactive
23565	Inactive
66172	Inactive
5281576	Inactive
61247	Inactive
5365552	Inactive
73668	Inactive
7908	Inactive
2756	Inactive
62648	Inactive
656655	Inactive
10949	Inactive
6348	Inactive
70038	Inactive
6364	Inactive
385	Inactive
19871	Inactive
82728	Inactive
61249	Inactive
11674	Inactive
7922	Inactive
62969	Inactive
17549	Inactive
6618	Inactive
517637	Inactive
15413	Inactive
7899	Inactive
320930	Inactive
61179	Inactive
23294	Inactive
5765	Inactive
6389	Inactive
2346	Inactive
5371084	Inactive
62374	Inactive
9380	Inactive
31373	Inactive
13849	Inactive
66449	Inactive
7767	Inactive
73282	Inactive
7944	Inactive
3301	Inactive
2999413	Inactive
6602188	Inactive
6259976	Inactive
6590	Inactive
94308	Inactive
68289	Inactive
8900	Inactive
6560	Inactive
970	Inactive
22833321	Inactive
13404	Inactive
650	Inactive
13888	Inactive
75969	Inactive
67058	Inactive
1140	Inactive
18056	Inactive
61345	Inactive
16096	Inactive
5284385	Inactive
65114	Inactive
14242	Inactive
7206	Inactive
8497	Inactive
5339	Inactive
17355	Inactive
7284	Inactive
22188	Inactive
23677963	Inactive
6305	Inactive
8129	Inactive
8715	Inactive
12955	Inactive
1672	Inactive
7238	Inactive
444913	Inactive
18303	Inactive
8295	Inactive
5921	Inactive
7242	Inactive
31276	Inactive
6108	Inactive
6228	Inactive
5284443	Inactive
9795	Inactive
7934	Inactive
31256	Inactive
79103	Inactive
7565	Inactive
8098	Inactive
15560	Inactive
5807	Inactive
1483	Inactive
11335	Inactive
7267	Inactive
8606	Inactive
12484	Inactive
379	Inactive
7078	Inactive
18487	Inactive
8066	Inactive
5281168	Inactive
13578	Inactive
7804	Inactive
2723770	Inactive
7367	Inactive
1732	Inactive
811	Inactive
10458	Inactive
14218	Inactive
8916	Inactive
17092	Inactive
2771871	Inactive
8294	Inactive
17816	Inactive
7154	Inactive
11164	Inactive
13	Inactive
12076	Inactive
7411	Inactive
12749	Inactive
8196	Inactive
7450	Inactive
7207	Inactive
8190	Inactive
122499	Inactive
6054	Inactive
9237	Inactive
7360	Inactive
8359	Inactive
62655	Inactive
21630	Inactive
15158	Inactive
23392	Inactive
8489	Inactive
7440	Inactive
9016	Inactive
6598	Inactive
8103	Inactive
2345	Inactive
9570093	Inactive
54740	Inactive
1349907	Inactive
23673837	Inactive
7522	Inactive
31237	Inactive
15088	Inactive
8034	Inactive
2955	Inactive
25644	Inactive
31368	Inactive
108242	Inactive
3030	Inactive
36324	Inactive
2763	Inactive
7415	Inactive
12971	Inactive
7761	Inactive
31344	Inactive
15615	Inactive
2724189	Inactive
5753	Inactive
3767	Inactive
8630	Inactive
6537	Inactive
4943	Inactive
6984	Inactive
957	Inactive
23676704	Inactive
13144	Inactive
9993	Inactive
7486	Inactive
9862	Inactive
8183	Inactive
16230	Inactive
8846	Inactive
6672	Inactive
2727	Inactive
15286	Inactive
18283	Inactive
4937	Inactive
51556	Inactive
80779	Inactive
5988	Inactive
11169	Inactive
7963	Inactive
17857	Inactive
5284421	Inactive
7592	Inactive
8697	Inactive
6849	Inactive
7810	Inactive
7245	Inactive
228987	Inactive
32154	Inactive
454	Inactive
2734171	Inactive
11729	Inactive
6937	Inactive
14264	Inactive
938	Inactive
6896	Inactive
7839	Inactive
3037	Inactive
13165	Inactive
22833326	Inactive
10793	Inactive
30360	Inactive
15553	Inactive
7946	Inactive
25054	Inactive
8800	Inactive
7610	Inactive
16724	Inactive
6947	Inactive
7915	Inactive
7394	Inactive
13521	Inactive
7057995	Inactive
12868	Inactive
40399	Inactive
5383	Inactive
7947	Inactive
8111	Inactive
638014	Inactive
82190	Inactive
6838	Inactive
2272	Inactive
7000	Inactive
8033	Inactive
1493	Inactive
7497	Inactive
7473	Inactive
5104	Inactive
65064	Inactive
8091	Inactive
338	Inactive
8980	Inactive
12276	Inactive
53232	Inactive
2735009	Inactive
4421	Inactive
7047	Inactive
8141	Inactive
10850	Inactive
7966	Inactive
8119	Inactive
11579	Inactive
8087	Inactive
39424	Inactive
6251	Inactive
8139	Inactive
13286	Inactive
6406	Inactive
62783	Inactive
7789	Inactive
7837	Inactive
7061	Inactive
12463	Inactive
2734956	Inactive
14286	Inactive
41206	Inactive
7220	Inactive
15909	Inactive
22420	Inactive
795	Inactive
7833	Inactive
57363	Inactive
5503	Inactive
11957	Inactive
9415	Inactive
6418	Inactive
5271566	Inactive
10005	Inactive
21531	Inactive
7391	Inactive
8892	Inactive
11123	Inactive
7249	Inactive
67172	Inactive
6579	Inactive
896	Inactive
5281872	Inactive
6498	Inactive
31242	Inactive
12958	Inactive
12713	Inactive
525	Inactive
61057	Inactive
23667648	Inactive
7271	Inactive
11167	Inactive
31279	Inactive
13246	Inactive
8723	Inactive
1986	Inactive
7991	Inactive
2314	Inactive
7173	Inactive
5865	Inactive
3639	Inactive
12251	Inactive
16653	Inactive
7351	Inactive
7864	Inactive
10541	Inactive
7969	Inactive
24434	Inactive
998	Inactive
8160	Inactive
8184	Inactive
8449	Inactive
12170	Inactive
6540	Inactive
6269	Inactive
7451	Inactive
91511	Inactive
62479	Inactive
2206	Inactive
517121	Inactive
8086	Inactive
31215	Inactive
10430	Inactive
1480	Inactive
4101	Inactive
5853	Inactive
5694	Inactive
4075	Inactive
11487	Inactive
5505	Inactive
7443	Inactive
3423265	Inactive
8117	Inactive
3039	Inactive
3090	Inactive
30773	Inactive
4110039	Inactive
516871	Inactive
9275	Inactive
12101	Inactive
8200	Inactive
12025	Inactive
6421	Inactive
493570	Inactive
25670	Inactive
7447	Inactive
27756	Inactive
996	Inactive
11241	Inactive
4420	Inactive
18752	Inactive
87244	Inactive
9740	Inactive
6503	Inactive
7603	Inactive
31362	Inactive
15659	Inactive
10009	Inactive
520196	Inactive
8861	Inactive
24066	Inactive
8371	Inactive
8635	Inactive
6549	Inactive
7489	Inactive
7040	Inactive
8559	Inactive
6124	Inactive
39965	Inactive
7153	Inactive
11107	Inactive
79	Inactive
985	Inactive
17317	Inactive
5755	Inactive
24482	Inactive
37517	Inactive
3032791	Inactive
676454	Inactive
9473	Inactive
7195	Inactive
9880	Inactive
2734161	Inactive
11529	Inactive
19241	Inactive
7975	Inactive
17869	Inactive
33286	Inactive
8076	Inactive
77703	Inactive
66494	Inactive
8113	Inactive
978	Inactive
4684	Inactive
7292	Inactive
7270	Inactive
92839	Inactive
67271	Inactive
3073	Inactive
24764	Inactive
6966	Inactive
8142	Inactive
936	Inactive
1133	Inactive
643460	Inactive
11251	Inactive
62551	Inactive
8813	Inactive
6901	Inactive
7849	Inactive
5280934	Inactive
7335	Inactive
3026	Inactive
19499	Inactive
31657	Inactive
2779938	Inactive
8038	Inactive
6998	Inactive
117549	Inactive
17318	Inactive
8326	Inactive
657298	Inactive
3485	Inactive
6626	Inactive
9568700	Inactive
17049	Inactive
7916	Inactive
7416	Inactive
1486	Inactive
71485	Inactive
7729	Inactive
19395	Inactive
8050	Inactive
7274	Inactive
440968	Inactive
5641	Inactive
13618	Inactive
10722	Inactive
7670	Inactive
7002	Inactive
444972	Inactive
10555	Inactive
7582	Inactive
8303	Inactive
4933	Inactive
7648	Inactive
19458	Inactive
11807	Inactive
65360	Inactive
1639	Inactive
8439	Inactive
8461	Inactive
8069	Inactive
7771	Inactive
20686	Inactive
8192	Inactive
3715	Inactive
8404	Inactive
18689	Inactive
6436	Inactive
14215	Inactive
50896	Inactive
8144	Inactive
6809	Inactive
15595	Inactive
32485	Inactive
7900	Inactive
637511	Inactive
8314	Inactive
864	Inactive
8361	Inactive
1030	Inactive
949	Inactive
89594	Inactive
3690	Inactive
14130	Inactive
5543	Inactive
22311	Inactive
11769095	Inactive
8178	Inactive
7902	Inactive
8456	Inactive
16666	Inactive
8785	Inactive
40000	Inactive
707035	Inactive
21954	Inactive
8094	Inactive
10687	Inactive
7150	Inactive
8462	Inactive
12679	Inactive
44073	Inactive
8209	Inactive
12257	Inactive
21277	Inactive
47866	Inactive
8427	Inactive
2478	Inactive
31269	Inactive
54680782	Inactive
2202	Inactive
11005	Inactive
7222	Inactive
19188	Inactive
11813	Inactive
18692	Inactive
8344	Inactive
3437714	Inactive
29327	Inactive
12130	Inactive
14899	Inactive
12002	Inactive
8372	Inactive
12525	Inactive
7395	Inactive
9903	Inactive
667493	Inactive
2723790	Inactive
16562	Inactive
135408793	Inactive
6950	Inactive
62558	Inactive
5143	Inactive
15600	Inactive
166033	Inactive
8923	Inactive
62882	Inactive
5281	Inactive
66	Inactive
7289	Inactive
237332	Inactive
11432	Inactive
5283349	Inactive
7026	Inactive
17730	Inactive
16278	Inactive
7488	Inactive
13583	Inactive
6327114	Inactive
13522	Inactive
8906	Inactive
6758	Inactive
7375	Inactive
12329	Inactive
36242	Inactive
7355	Inactive
71157	Inactive
32933	Inactive
1110	Inactive
7269	Inactive
8285	Inactive
23667638	Inactive
27461	Inactive
1183	Inactive
6559	Inactive
6028	Inactive
7463	Inactive
6184	Inactive
70837	Inactive
5780	Inactive
17004	Inactive
10708	Inactive
12021	Inactive
713	Inactive
31244	Inactive
5147	Inactive
4909	Inactive
13624	Inactive
4891	Inactive
24730	Inactive
12736	Inactive
31288	Inactive
15278	Inactive
8560	Inactive
12968	Inactive
3121	Inactive
2662	Inactive
7970	Inactive
445639	Inactive
9481	Inactive
7615	Inactive
7677	Inactive
7870	Inactive
6327349	Inactive
18635	Inactive
10255083	Inactive
4284	Inactive
7505	Inactive
17162	Inactive
7048	Inactive
2256	Inactive
2266	Inactive
17756	Inactive
135444498	Inactive
5881	Inactive
3463	Inactive
5320	Inactive
6739	Inactive
7703	Inactive
18725	Inactive
7211	Inactive
931	Inactive
30479	Inactive
54739	Inactive
11369	Inactive
23665759	Inactive
7997	Inactive
6616	Inactive
11595	Inactive
23668192	Inactive
15415	Inactive
6877	Inactive
1989	Inactive
7285	Inactive
325	Inactive
643820	Inactive
38852	Inactive
6497	Inactive
16305	Inactive
7540	Inactive
16004	Inactive
6914	Inactive
6923	Inactive
8836	Inactive
17090	Inactive
7924	Inactive
7993	Inactive
6491	Inactive
6466	Inactive
520108	Inactive
1046	Inactive
42586	Inactive
7618	Inactive
37829	Inactive
8042	Inactive
11089	Inactive
62277	Inactive
7720	Inactive
8115	Inactive
7855	Inactive
753	Inactive
11224	Inactive
616765	Inactive
8858	Inactive
14985	Inactive
8121	Inactive
6547	Inactive
8902	Inactive
87587	Inactive
204	Inactive
16402	Inactive
1549026	Inactive
2758	Inactive
5284366	Inactive
8843	Inactive
4156	Inactive
31241	Inactive
1060	Inactive
4928	Inactive
82343	Inactive
8152	Inactive
7361	Inactive
23692768	Inactive
22833317	Inactive
8170	Inactive
7935	Inactive
5798	Inactive
7095	Inactive
8362	Inactive
4911	Inactive
31236	Inactive
7276	Inactive
6895	Inactive
7257	Inactive
568	Inactive
2244	Inactive
27982	Inactive
8842	Inactive
7967	Inactive
971	Inactive
13232	Inactive
8193	Inactive
8467	Inactive
14050	Inactive
54670067	Inactive
5284382	Inactive
6046	Inactive
516902	Inactive
6567	Inactive
8783	Inactive
660	Inactive
22960	Inactive
6853	Inactive
2286	Inactive
7517	Inactive
8554	Inactive
8199	Inactive
24603	Inactive
83572	Inactive
3893	Inactive
16015	Inactive
23668193	Inactive
19633	Inactive
7239	Inactive
39676	Inactive
196	Inactive
43079	Inactive
7913	Inactive
8051	Inactive
83511	Inactive
11317	Inactive
8455	Inactive
5280450	Inactive
102861	Inactive
31374	Inactive
23676814	Inactive
16220118	Inactive
54678486	Inactive
8128	Inactive
73674	Inactive
7628	Inactive
8174	Inactive
159055	Inactive
111037	Inactive
7820	Inactive
8458	Inactive
7362	Inactive
87984	Inactive
444266	Inactive
8758	Inactive
15331	Inactive
74710	Inactive
1982	Inactive
13192	Inactive
11534	Inactive
8207	Inactive
2969	Inactive
6810	Inactive
16316	Inactive
4445035	Inactive
3440	Inactive
88069	Inactive
8369	Inactive
6587	Inactive
3308	Inactive
5327	Inactive
10963	Inactive
2086	Inactive
8795	Inactive
7641	Inactive
8346	Inactive
11173	Inactive
7932	Inactive
3365	Inactive
5340	Inactive
8064	Inactive
3082	Inactive
8469	Inactive
5971	Inactive
4096	Inactive
8124	Inactive
10698	Inactive
6934	Inactive
67174	Inactive
11210	Inactive
36383	Inactive
8657	Inactive
18938	Inactive
7290	Inactive
3610	Inactive
6014	Inactive
5344	Inactive
17046	Inactive
6128	Inactive
22985	Inactive
7204	Inactive
2554	Inactive
17016	Inactive
9217	Inactive
7185	Inactive
7583	Inactive
5368821	Inactive
6478	Inactive
101560	Inactive
6595	Inactive
637563	Inactive
7977	Inactive
802	Inactive
1004	Inactive
11966	Inactive
7474	Inactive
6383	Inactive
24639	Inactive
12433	Inactive
7585	Inactive
33733	Inactive
8870	Inactive
39562	Inactive
11660	Inactive
134601	Inactive
12901	Inactive
18617	Inactive
7311	Inactive
6537503	Inactive
101940	Inactive
7393	Inactive
5284419	Inactive
7390	Inactive
86102	Inactive
19988	Inactive
135398739	Inactive
13542	Inactive
17170	Inactive
7430	Inactive
135	Inactive
14025	Inactive
165746	Inactive
7127	Inactive
5280793	Inactive
13387	Inactive
6643	Inactive
5362	Inactive
10509	Inactive
107377	Inactive
2724564	Inactive
13591	Inactive
31243	Inactive
7956	Inactive
6597	Inactive
9015	Inactive
38284	Inactive
15294	Inactive
23394	Inactive
6946	Inactive
1057	Inactive
2153	Inactive
12472902	Inactive
8486	Inactive
5216	Inactive
7059	Inactive
7965	Inactive
8360	Inactive
8815	Inactive
16949	Inactive
6374	Inactive
6548	Inactive
7455	Inactive
6944	Inactive
12161	Inactive
8133	Inactive
6734	Inactive
2723601	Inactive
6163	Inactive
8177	Inactive
311	Inactive
2761171	Inactive
17719	Inactive
10958	Inactive
7972	Inactive
4173	Inactive
2796	Inactive
7017	Inactive
5054	Inactive
638186	Inactive
11074431	Inactive
9395	Inactive
8158	Inactive
6782	Inactive
12301	Inactive
19999	Inactive
61056	Inactive
7422	Inactive
7732	Inactive
5144	Inactive
8172	Inactive
14868	Inactive
980	Inactive
244	Inactive
12734	Inactive
356	Inactive
81530	Inactive
23284	Inactive
612	Inactive
3016	Inactive
1678	Inactive
6917	Inactive
6535	Inactive
18480	Inactive
6574	Inactive
11	Inactive
155166	Inactive
1491	Inactive
12266	Inactive
5362708	Inactive
31426	Inactive
3776	Inactive
85983	Inactive
7069	Inactive
12088	Inactive
180	Inactive
6342	Inactive
457193	Inactive
241	Inactive
8478	Inactive
61591	Inactive
261	Inactive
14782	Inactive
6212	Inactive
9476	Inactive
5284361	Inactive
14012	Inactive
2767	Inactive
61444	Inactive
92884	Inactive
7406	Inactive
8021	Inactive
13816	Inactive
19283	Inactive
702	Inactive
14710	Inactive
8857	Inactive
8821	Inactive
7611	Inactive
370	Inactive
7860	Inactive
3552	Inactive
887	Inactive
6344	Inactive
62390	Inactive
5371728	Inactive
66041	Inactive
24819	Inactive
26323	Inactive
23668195	Inactive
23668194	Inactive
108005	Inactive
516919	Inactive
62753	Inactive
5284468	Inactive
6575	Inactive
5590	Inactive
153909	Inactive
10465	Inactive
7914	Inactive
6627	Inactive
6962	Inactive
8154	Inactive
8481	Inactive
8896	Inactive
8907	Inactive
12532	Inactive
4379756	Inactive
16700	Inactive
17304	Inactive
18732	Inactive
23665719	Inactive
23664361	Inactive
81811	Inactive
162071	Inactive
23677323	Inactive
112412	Inactive
60966	Inactive
24699	Inactive
23664644	Inactive
76004	Inactive
5076555	Inactive
61972	Inactive
162012	Inactive
7992	Inactive
24393	Inactive
28118	Inactive
16682736	Inactive
10754	Inactive
5284359	Inactive
10855	Inactive
3032297	Inactive
14276	Inactive
1674	Inactive
5284429	Inactive
24268	Inactive
24007	Inactive
23892	Inactive
5284466	Inactive
5280805	Inactive
104741	Inactive
12195864	Inactive
18430	Inactive
20769	Inactive
38853	Inactive
16591	Inactive
11181836	Inactive
60196373	Inactive
2734250	Inactive
11448496	Inactive
2734246	Inactive
11674455	Inactive
2734178	Inactive
22078297	Inactive
2734225	Inactive
10044526	Inactive
11750474	Inactive
11459786	Inactive
16749605	Inactive
21932259	Inactive
16211417	Inactive
60196374	Inactive
50878556	Inactive
2734235	Inactive
21977262	Inactive
16210995	Inactive
12095229	Inactive
16211409	Inactive
16217215	Inactive
11075478	Inactive
2769348	Inactive
10636633	Inactive
50878565	Inactive
10411334	Inactive
11344909	Inactive
60196376	Inactive
12971008	Inactive
60196377	Inactive
11171853	Inactive
60196378	Inactive
60196380	Inactive
60196381	Inactive
12184311	Inactive
60196382	Inactive
19838382	Inactive
60196383	Inactive
57369982	Inactive
16726630	Inactive
60196384	Inactive
60196385	Inactive
60196386	Inactive
60196387	Inactive
60196388	Inactive
44373822	Inactive
13240377	Inactive
60196389	Inactive
21988023	Inactive
60196390	Inactive
60196391	Inactive
12248306	Inactive
15932798	Inactive
19876500	Inactive
57358854	Inactive
45268380	Inactive
17841257	Inactive
11254899	Inactive
23079882	Inactive
11995188	Inactive
11492406	Inactive
60196392	Inactive
14007922	Inactive
2734180	Inactive
2734248	Inactive
15927	Inactive
13638937	Inactive
12038941	Inactive
12077313	Inactive
2734181	Inactive
2734249	Inactive
11009532	Inactive
44717198	Inactive
18374068	Inactive
112264	Inactive
60196393	Inactive
16719897	Inactive
60196394	Inactive
60196395	Inactive
12059922	Inactive
60196396	Inactive
66011	Inactive
24798	Inactive
8001	Inactive
8057	Inactive
8100	Inactive
8101	Inactive
70700	Inactive
8208	Inactive
8213	Inactive
61041	Inactive
14425	Inactive
449293	Inactive
641245	Inactive
24846	Inactive
17110	Inactive
9117	Inactive
2724144	Inactive
9268	Inactive
2723816	Inactive
6049	Inactive
7957	Inactive
8211	Inactive
8217	Inactive
517044	Inactive
517045	Inactive
61082	Inactive
8897	Inactive
5354342	Inactive
10690	Inactive
33005	Inactive
23661960	Inactive
12395	Inactive
20993	Inactive
135423095	Inactive
21534	Inactive
94866	Inactive
16698	Inactive
82751	Inactive
88022	Inactive
23676745	Inactive
5354626	Inactive
122600	Inactive
164282	Inactive
8181	Inactive
61225	Inactive
12561739	Inactive
23354	Inactive
75050	Inactive
85069	Inactive
16760467	Inactive
2735122	Inactive
15407	Inactive
6096946	Inactive
5284342	Inactive
6328152	Inactive
23665706	Inactive
8819	Inactive
2123	Inactive
14802	Inactive
21845	Inactive
4628	Inactive
19095	Inactive
13506	Inactive
12447	Inactive
31291	Inactive
25153273	Inactive
16211072	Inactive
66320	Inactive
26204	Inactive
518872	Inactive
1550489	Inactive
84703	Inactive
16219385	Inactive
4350929	Inactive
74828	Inactive
2756017	Inactive
17185	Inactive
441374	Inactive
18730	Inactive
17913	Inactive
587128	Inactive
67688	Inactive
19022	Inactive
96430	Inactive
161929	Inactive
9731	Inactive
6993773	Inactive
77531	Inactive
19838	Inactive
20275	Inactive
20282	Inactive
68119	Inactive
5321950	Inactive
64927	Inactive
5815	Inactive
142891	Inactive
79358	Inactive
104677	Inactive
11007	Inactive
60196398	Inactive
5942	Inactive
11229	Inactive
68526	Inactive
11507	Inactive
24884197	Inactive
11598	Inactive
11748	Inactive
66068	Inactive
92821	Inactive
12100	Inactive
12127	Inactive
92822	Inactive
12185	Inactive
12394	Inactive
12527	Inactive
522183	Inactive
12742	Inactive
12744	Inactive
81364	Inactive
169664	Inactive
69819	Inactive
13000	Inactive
62672	Inactive
13109	Inactive
13166	Inactive
13400	Inactive
7054	Inactive
6931391	Inactive
7166	Inactive
7169	Inactive
7291	Inactive
7296	Inactive
7359	Inactive
4921319	Inactive
79154	Inactive
4654	Inactive
6927	Inactive
23670523	Inactive
10187	Inactive
1549521	Inactive
16627	Inactive
10026	Inactive
720471	Inactive
6680	Inactive
5284534	Inactive
2737408	Inactive
2733708	Inactive
9207	Inactive
9261	Inactive
67579	Inactive
9526	Inactive
9707	Inactive
77378	Inactive
9865	Inactive
10241	Inactive
135408753	Inactive
93252	Inactive
68226	Inactive
10789	Inactive
21501	Inactive
10996	Inactive
135403591	Inactive
11101	Inactive
65522	Inactive
27872	Inactive
11313	Inactive
6043	Inactive
11858	Inactive
4669250	Inactive
81184	Inactive
81829	Inactive
6377	Inactive
7045	Inactive
71593	Inactive
70315	Inactive
1018	Inactive
70438	Inactive
7449	Inactive
78490	Inactive
25208	Inactive
14586	Inactive
8553	Inactive
65275	Inactive
159678	Inactive
443297	Inactive
15427	Inactive
8446	Inactive
736715	Inactive
2736548	Inactive
5447130	Inactive
16221	Inactive
8370	Inactive
23668817	Inactive
17095	Inactive
736366	Inactive
6905	Inactive
6278	Inactive
10943	Inactive
2519	Inactive
8445	Inactive
5429	Inactive
335	Inactive
33557	Inactive
1176	Inactive
34	Inactive
10757	Inactive
6544	Inactive
323	Inactive
3102	Inactive
8063	Inactive
7714	Inactive
7762	Inactive
23675081	Inactive
14257	Inactive
8150	Inactive
16129778	Inactive
7896	Inactive
25059	Inactive
1983	Inactive
67000	Inactive
4837	Inactive
3314	Inactive
5541	Inactive
9257	Inactive
17142	Inactive
517055	Inactive
2450	Inactive
135398658	Inactive
7444	Inactive
637566	Inactive
4133	Inactive
8441	Inactive
54675776	Inactive
5372174	Inactive
7986	Inactive
444305	Inactive
6479	Inactive
23683938	Inactive
7768	Inactive
264	Inactive
7784	Inactive
16003	Inactive
18205	Inactive
6545	Inactive
31307	Inactive
243	Inactive
8266	Inactive
6582	Inactive
33344	Inactive
9865514	Inactive
23674746	Inactive
6451325	Inactive
9799979	Inactive
60196399	Inactive
3086618	Inactive
6918686	Inactive
193943	Inactive
18173271	Inactive
53257735	Inactive
15981450	Inactive
170364	Inactive
60196400	Inactive
11472813	Inactive
9931156	Inactive
10233356	Inactive
5481119	Inactive
53316396	Inactive
9865233	Inactive
60196401	Inactive
60196402	Inactive
53316379	Inactive
60196403	Inactive
178019	Inactive
9842616	Inactive
9869105	Inactive
9824131	Inactive
9797360	Inactive
21935081	Inactive
53316380	Inactive
5311271	Inactive
9872438	Inactive
60196406	Inactive
9801235	Inactive
24852044	Inactive
24798733	Inactive
12148754	Inactive
60196409	Inactive
16654936	Inactive
9951932	Inactive
24809526	Inactive
60196412	Inactive
44578765	Inactive
5018304	Inactive
16759173	Inactive
23674889	Inactive
61253	Inactive
13223	Inactive
15787	Inactive
31249	Inactive
6427097	Inactive
169132	Inactive
7338	Inactive
3657	Inactive
94037	Inactive
2682	Inactive
10800	Inactive
53316391	Inactive
20478723	Inactive
7410	Inactive
16224	Inactive
31253	Inactive
8831	Inactive
6989	Inactive
12348	Inactive
1054	Inactive
78202	Inactive
16584	Inactive
7943	Inactive
23665770	Inactive
77797	Inactive
67821	Inactive
23695542	Inactive
7797	Inactive
5634	Inactive
7795	Inactive
2374	Inactive
31340	Inactive
9920342	Inactive
7309	Inactive
77463	Inactive
33258	Inactive
67542	Inactive
23678874	Inactive
69619	Inactive
4790	Inactive
54454	Inactive
638081	Inactive
15436	Inactive
69785	Inactive
90258	Inactive
60768	Inactive
462368	Inactive
54687772	Inactive
135418174	Inactive
9869142	Inactive
9866250	Inactive
10132209	Inactive
156328	Inactive
18551400	Inactive
10145345	Inactive
9955578	Inactive
9888347	Inactive
9930121	Inactive
9932000	Inactive
5362417	Inactive
9867605	Inactive
135430996	Inactive
9969177	Inactive
9843744	Inactive
135529432	Inactive
5724	Inactive
9956127	Inactive
60196413	Inactive
9910393	Inactive
9828356	Inactive
9819350	Inactive
10134976	Inactive
9867257	Inactive
5591	Inactive
53316398	Inactive
13214	Inactive
11006	Inactive
8189	Inactive
8698	Inactive
7705	Inactive
12560	Inactive
69537	Inactive
133914	Inactive
8437	Inactive
243694	Inactive
261668	Inactive
91500	Inactive
33599	Inactive
12391	Inactive
7366	Inactive
23669238	Inactive
135398735	Inactive
12397	Inactive
23667548	Inactive
7668	Inactive
22833331	Inactive
995	Inactive
5426	Inactive
32518	Inactive
16945	Inactive
24180686	Inactive
2776282	Inactive
7642	Inactive
4509	Inactive
443755	Inactive
75066	Inactive
9555	Inactive
74888	Inactive
19539	Inactive
854019	Inactive
67818	Inactive
17356	Inactive
833466	Inactive
20725980	Inactive
442972	Inactive
174	Inactive
11524680	Inactive
104635	Inactive
6960	Inactive
24814	Inactive
24915	Inactive
104926	Inactive
66204	Inactive
14106	Inactive
75893	Inactive
9963	Inactive
67437	Inactive
6740	Inactive
7624	Inactive
15765	Inactive
7617	Inactive
5281162	Inactive
60995	Inactive
7542	Inactive
9864	Inactive
54680691	Inactive
5364079	Inactive
15575641	Inactive
113606	Inactive
31420	Inactive
91773	Inactive
7476	Inactive
9554	Inactive
7601	Inactive
26989	Inactive
12586	Inactive
73672	Inactive
115224	Inactive
182951	Inactive
13905	Inactive
51346588	Inactive
23662264	Inactive
7479	Inactive
26955	Inactive
521998	Inactive
7793	Inactive
326	Inactive
8827	Inactive
76748	Inactive
24350	Inactive
15546	Inactive
91768	Inactive
107720	Inactive
92431	Inactive
16760189	Inactive
6328651	Inactive
8693	Inactive
20392	Inactive
24180709	Inactive
91739	Inactive
17581	Inactive
7506	Inactive
2328	Inactive
14994	Inactive
26229	Inactive
10442	Inactive
154915	Inactive
13878	Inactive
69705	Inactive
66854	Inactive
66094	Inactive
3488	Inactive
14871	Inactive
16181	Inactive
162839	Inactive
91766	Inactive
3081304	Inactive
2513	Inactive
12069	Inactive
8149	Inactive
62781	Inactive
6951	Inactive
178	Inactive
31899	Inactive
39985	Inactive
61719	Inactive
9862076	Inactive
262	Inactive
3031	Inactive
7559	Inactive
25106	Inactive
82326	Inactive
95337	Inactive
21059	Inactive
10887985	Inactive
5371562	Inactive
7590	Inactive
6433547	Inactive
7620	Inactive
24963	Inactive
5283335	Inactive
13220	Inactive
91735	Inactive
66207	Inactive
7647	Inactive
443048	Inactive
19309	Inactive
32739	Inactive
39327	Inactive
91759	Inactive
5362620	Inactive
3058839	Inactive
93542	Inactive
1787910	Inactive
8796	Inactive
7510	Inactive
61503	Inactive
308	Inactive
23682187	Inactive
8482	Inactive
3083546	Inactive
24781	Inactive
7251	Inactive
6909	Inactive
3118	Inactive
86412	Inactive
8914	Inactive
49837	Inactive
137994	Inactive
7884	Inactive
12756	Inactive
74574	Inactive
9576037	Inactive
8105	Inactive
11304	Inactive
70724	Inactive
14337	Inactive
25053	Inactive
39385	Inactive
8575	Inactive
7650	Inactive
5338	Inactive
15684	Inactive
9576412	Inactive
53316400	Inactive
5281874	Inactive
91770	Inactive
7560	Inactive
24847	Inactive
71777	Inactive
6982	Inactive
86298	Inactive
6948	Inactive
5280567	Inactive
